"Code","Abbrev Descrip","Logical Map","Historical Map","Sequence Number"
"Q63.29","Other specified renal ectopia","Q63.2","Q63.2",0
"Q63.81","Congenital calyceal diverticulum","Q63.8","Q63.8",0
"Q63.89","Oth spec cong malform kidney","Q63.8","Q63.8",0
"Q64.11","Cloacal exstrophy","Q64.1","Q64.1",0
"Q64.19","Exstrophy of urinary bladder","Q64.1","Q64.1",0
"Q64.20","Congenital urethral valves NOS","Q64.2","Q64.2",0
"Q64.21","Congenital posterior urethral valves","Q64.2","Q64.2",0
"Q64.22","Congenital anterior urethral valves","Q64.2","Q64.2",0
"Q64.31","Atresia and stenosis of bladder neck","Q64.3","Q64.3",0
"Q64.32","Atresia and stenosis of urethra","Q64.3","Q64.3",0
"Q64.33","Atresia and stenosis of urethral meatus","Q64.3","Q64.3",0
"Q64.34","Hypoplasia of urethra","Q64.3","Q64.3",0
"Q64.39","Oth atrs stenos urethra & bladder neck","Q64.3","Q64.3",0
"Q64.41","Cyst of urachus","Q64.4","Q64.4",0
"Q64.42","Patent urachus","Q64.4","Q64.4",0
"Q64.43","Urachal diverticulum","Q64.4","Q64.4",0
"Q64.49","Other specified malformation of urachus","Q64.4","Q64.4",0
"Q64.71","Cong anterior urethral diverticulum","Q64.7","Q64.7",0
"Q64.72","Congenital prolapse bladder (mucosa)","Q64.7","Q64.7",0
"Q64.73","Double urethra","Q64.7","Q64.7",0
"Q64.74","Ectopic urethra or urethral orifice","Q64.7","Q64.7",0
"Q64.75","Cong gastrointestinal-urinary tract fist","Q64.7","Q64.7",0
"Q64.76","Congenital megaurethra","Q64.7","Q64.7",0
"Q64.77","Megacystitis-megaureter syndrome","Q64.7","Q64.7",0
"Q64.78","Congenital urethral syringocele","Q64.7","Q64.7",0
"Q64.79","Oth cong malform bladder & urethra","Q64.7","Q64.7",0
"Q65.60","Unstable hip, unspecified","Q65.6","Q65.6",0
"Q65.61","Unstable hip, unilateral","Q65.6","Q65.6",0
"Q65.62","Unstable hip, bilateral","Q65.6","Q65.6",0
"Q67.41","Depressions in skull","Q67.4","Q67.4",0
"Q67.42","Deviation of nasal septum, congenital","Q67.4","Q67.4",0
"Q67.49","Oth cong deformities skull face & jaw","Q67.4","Q67.4",0
"Q67.51","Congenital scoliosis, postural","Q67.5","Q67.5",0
"Q67.52","Congenital postural curvature of spine","Q67.5","Q67.5",0
"Q67.59","Other specified cong deformity spine","Q67.5","Q67.5",0
"Q71.31","Cong absc fngr(s) w remndr hnd intct","Q71.3","Q71.3",0
"Q71.32","Cong absence thumb w oth digits intact","Q71.3","Q71.3",0
"Q71.33","Congenital absence of hand and finger(s)","Q71.3","Q71.3",0
"Q72.31","Cong absc toe(s) w remainder foot intact","Q72.3","Q72.3",0
"Q72.32","Cong absc 1st toe w all oth digits intct","Q72.3","Q72.3",0
"Q72.33","Congenital absence of foot and toe(s)","Q72.3","Q72.3",0
"Q73.80","Reduction defects of NOS limb(s) NOS","Q73.8","Q73.8",0
"Q73.89","Oth reduction defects of NOS limb(s)","Q73.8","Q73.8",0
"Q74.01","Accessory carpal bones","Q74.0","Q74.0",0
"Q74.02","Macrodactylia (fingers)","Q74.0","Q74.0",0
"Q74.03","Triphalangeal thumb","Q74.0","Q74.0",0
"Q74.04","Radioulnar synostosis","Q74.0","Q74.0",0
"Q74.05","Humeroulnar synostosis","Q78.8","Q78.8",0
"Q74.06","Humeroradial synostosis","Q78.8","Q78.8",0
"Q74.07","Bifid digit(s) of upper limb","Q74.0","Q74.0",0
"Q74.08","Sprengel's deformity","Q74.0","Q74.0",0
"Q74.09","Oth cong malform upp lmb incl shoulder","Q74.0","Q74.0",0
"Q74.81","Brachydactyly","Q74.8","Q74.8",0
"Q74.82","Congenital overgrowth of limb(s)","Q74.8","Q74.8",0
"Q74.83","Congenital undergrowth of limb(s)","Q74.8","Q74.8",0
"Q74.84","Congenital limb asymmetry","Q74.8","Q74.8",0
"Q74.85","Larsen's syndrome","Q74.8","Q74.8",0
"Q74.89","Oth specified cong malform limb(s)","Q74.8","Q74.8",0
"Q75.01","Coronal craniosynostosis","Q75.0","Q75.0",0
"Q75.02","Saggittal craniosynostosis","Q75.0","Q75.0",0
"Q75.03","Trigonocephaly","Q75.0","Q75.0",0
"Q75.04","Craniosynostosis other multiple sutures","Q75.0","Q75.0",0
"Q75.05","Pfeiffer syndrome","Q75.0","Q75.0",0
"Q75.05","Pfeiffer syndrome","Q75.0","Q87.0",1
"Q75.06","Clover leaf skull","Q75.0","Q75.0",0
"Q75.09","Other craniosynostosis","Q75.0","Q75.0",0
"Q75.31","Familial (benign) macrocephaly","Q75.3","Q75.3",0
"Q75.39","Other macrocephaly","Q75.3","Q75.3",0
"Q75.81","Frontonasal dysplasia","Q75.8","Q75.8",0
"Q75.89","Oth spec cong malform skull & face bones","Q75.8","Q75.8",0
"Q76.31","Single hemivertebra w cong scoliosis","Q76.3","Q76.3",0
"Q76.39","Cong sclios dt oth cong bony malform","Q76.3","Q76.3",0
"Q76.41","Congenital absence of vertebra(e)","Q76.4","Q76.4",0
"Q76.42","Cong anomalies of sacral vertebra(e)","Q76.4","Q76.4",0
"Q76.43","Congenital anomalies  oth vertebra(e)","Q76.4","Q76.4",0
"Q76.44","Congenital lordosis, postural","Q76.4","Q76.4",0
"Q76.45","Hemivertebra","Q76.4","Q76.4",0
"Q76.49","Oth malform spine not assoc w scoliosis","Q76.4","Q76.4",0
"Q76.61","Congential absence of rib","Q76.6","Q76.6",0
"Q76.62","Congenital fusion of ribs","Q76.6","Q76.6",0
"Q76.63","Accessory rib","Q76.6","Q76.6",0
"Q76.69","Other congenital malformation of ribs","Q76.6","Q76.6",0
"Q76.71","Congenital absence of sternum","Q76.7","Q76.7",0
"Q76.72","Sternum bifidum","Q76.7","Q76.7",0
"Q76.79","Oth spec cong malform of sternum","Q76.7","Q76.7",0
"Q77.00","Achondrogenesis, unspecified","Q77.0","Q77.0",0
"Q77.01","Achondrogenesis, type I","Q77.0","Q77.0",0
"Q77.02","Achondrogenesis, type II","Q77.0","Q77.0",0
"Q77.03","Hypochondrogenesis","Q77.0","Q77.0",0
"Q77.09","Other achondrogenesis","Q77.0","Q77.0",0
"Q77.81","Metatropic dwarfism","Q77.8","Q77.8",0
"Q77.82","Metaphyseal chondroplasia","Q77.8","Q77.8",0
"Q77.89","Oth ostchondysplas dfct grth bone spine","Q77.8","Q77.8",0
"Q84.81","Aplasia cutis congenita","Q84.8","Q84.8",0
"Q84.89","Oth spec cong malform integument","Q84.8","Q84.8",0
"Q85.81","Peutz-Jeghers syndrome","Q85.8","Q85.8",0
"Q85.82","Sturge-Weber (-Dimitri) syndrome","Q85.8","Q85.8",0
"Q85.83","Von Hippel-Lindau syndrome","Q85.8","Q85.8",0
"Q85.84","Gardner's syndrome","Q85.8","Q85.8",0
"Q85.89","Other specified phakomatoses","Q85.8","Q85.8",0
"Q86.81","Cong malform dt valproate","Q86.8","Q86.8",0
"Q86.82","Cong malform dt Vitamin A","Q86.8","Q86.8",0
"Q86.83","Cong malform dt thalidomide","Q86.8","Q86.8",0
"Q86.84","Cong malform dt cytotoxic agents","Q86.8","Q86.8",0
"Q86.85","Cong malform dt other drugs","Q86.8","Q86.8",0
"Q86.86","Cong malform dt ionising radiation","Q86.8","Q86.8",0
"Q86.87","Cong malform dt methylmercury","Q86.8","Q86.8",0
"Q86.89","Cong malform dt oth spec exog causes","Q86.8","Q86.8",0
"Q87.01","Acrocephalopolysyndactyly","Q87.0","Q87.0",0
"Q87.02","Acrocephalosyndactyly","Q87.0","Q87.0",0
"Q87.03","Cryptophthalmos syndrome","Q87.0","Q87.0",0
"Q87.04","TreacherCollins FranceschettiKlein syndr","Q87.0","Q87.0",0
"Q87.05","Hallerman-Streiff syndrome","Q87.0","Q87.0",0
"Q87.06","Pierre Robin sequence","Q87.0","Q87.0",0
"Q87.07","Pena-Shokeir syndrome","Q87.0","Q87.0",0
"Q87.07","Pena-Shokeir syndrome","Q87.0","Q87.2",1
"Q87.07","Pena-Shokeir syndrome","Q87.0","Q87.5",2
"Q87.09","Oth cong syndr predom aff facial appear","Q87.0","Q87.0",0
"Q87.11","Cockayne syndrome","Q87.1","Q87.1",0
"Q87.12","Cornelia de Lange syndrome","Q87.1","Q87.1",0
"Q87.13","Noonan syndrome","Q87.1","Q87.1",0
"Q87.14","Prader-Willi syndrome","Q87.1","Q87.1",0
"Q87.15","Russell-Silver syndrome","Q87.1","Q87.1",0
"Q87.16","Seckel syndrome","Q87.1","Q87.1",0
"Q87.17","Smith-Lemli-Opitz syndrome","Q87.1","Q87.1",0
"Q87.18","Sjogren-Larsson syndrome","Q87.1","Q87.1",0
"Q87.19","Oth cong syndr predom w short stature","Q87.1","Q87.1",0
"Q87.21","Holt-Oram syndrome","Q87.2","Q87.2",0
"Q87.22","Klippel-Trenaunay-Weber syndrome","Q87.2","Q87.2",0
"Q87.23","Nail patella syndrome","Q87.2","Q87.2",0
"Q87.24","Rubinstein-Taybi syndrome","Q87.2","Q87.2",0
"Q87.25","Sirenomelia syndrome","Q87.2","Q87.2",0
"Q87.26","Thrombocytopaenia w absent radius syndr","Q87.2","Q87.2",0
"Q87.27","VATER association","Q87.2","Q87.2",0
"Q87.29","Oth cong malform syndr predom inv limb","Q87.2","Q87.2",0
"Q87.31","Beckwith-Wiedemann syndrome","Q87.3","Q87.3",0
"Q87.32","Sotos syndrome","Q87.3","Q87.3",0
"Q87.33","Weaver syndrome","Q87.3","Q87.3",0
"Q87.39","Oth cong syndr inv early overgrowth","Q87.3","Q87.3",0
"Q87.81","Alport's syndrome","Q87.8","Q87.8",0
"Q87.82","Laurence-Moon-Biedl syndrome","Q87.8","Q87.8",0
"Q87.83","Zellweger syndrome","Q87.8","Q87.8",0
"Q87.84","William's syndrome","Q87.8","Q87.8",0
"Q87.85","Angelman syndrome","Q93.5","Q93.5",0
"Q87.89","Oth specified malform syndr NEC","Q87.8","Q87.8",0
"Q89.01","Congenital asplenia","Q89.0","Q89.0",0
"Q89.09","Oth spec cong malform of spleen","Q89.0","Q89.0",0
"Q89.11","Congenital absence of adrenal gland","Q89.1","Q89.1",0
"Q89.12","Congenital adrenal hypoplasia","Q89.1","Q89.1",0
"Q89.19","Oth spec cong malform adrenal gland","Q89.1","Q89.1",0
"Q89.21","Congenital malformations pituitary gland","Q89.2","Q89.2",0
"Q89.22","Congenital malformations thyroid gland","Q89.2","Q89.2",0
"Q89.23","Persistent thyroglossal cyst","Q89.2","Q89.2",0
"Q89.24","Thyroglossal cyst","Q89.2","Q89.2",0
"Q89.25","Cong malformations parathyroid gland","Q89.2","Q89.2",0
"Q89.26","Congenital malformations of thymus","Q89.2","Q89.2",0
"Q89.29","Cong malform oth endocrine glands","Q89.2","Q89.2",0
"Q89.30","Situs inversus, unspecified","Q89.3","Q89.3",0
"Q89.31","Dextrocardia with situs inversus","Q89.3","Q89.3",0
"Q89.32","Mirror-image atrl arrgmt situs inversus","Q89.3","Q89.3",0
"Q89.33","Situs inversus abdominalis","Q89.3","Q89.3",0
"Q89.34","Situs inversus thoracis","Q89.3","Q89.3",0
"Q89.35","Kartagener's syndrome","Q89.3","Q89.3",0
"Q89.39","Other specified situs inversus","Q89.3","Q89.3",0
"Q89.41","Dicephaly","Q89.4","Q89.4",0
"Q89.42","Craniopagus","Q89.4","Q89.4",0
"Q89.43","Thoracopagus","Q89.3","Q89.3",0
"Q89.44","Xiphopagus","Q89.4","Q89.4",0
"Q89.45","Pygopagus","Q89.4","Q89.4",0
"Q89.46","Acardiac twin","Q89.4","Q89.4",0
"Q89.49","Other specified conjoined twins","Q89.4","Q89.4",0
"Q89.71","Dysmorphic features","Q89.7","Q89.7",0
"Q89.79","Multiple congenital malformations NEC","Q89.7","Q89.7",0
"Q89.81","Caudal dysplasia sequence","Q89.8","Q89.8",0
"Q89.89","Other specified congenital malformations","Q89.8","Q89.8",0
"R45.81","Suicidal ideation","Z91.5","Z91.5",0
"R45.89","Oth symptoms & signs inv emotional state","R45.8","R45.8",0
"R73","Elevated blood glucose level","R73.0","R73.0",0
"R73","Elevated blood glucose level","R73.0","R73.9",1
"T81.41","Wound infection following a procedure","T81.4","T81.4",0
"T81.42","Sepsis following a procedure","T81.4","T81.4",0
"U50.00","Australian rules","Y93.01","Y93.01",0
"U50.01","Rugby Union","Y93.00","Y93.00",0
"U50.02","Rugby League","Y93.00","Y93.00",0
"U50.03","Rugby, unspecified","Y93.00","Y93.00",0
"U50.04","Soccer","Y93.02","Y93.02",0
"U50.05","Touch football","Y93.00","Y93.00",0
"U50.05","Touch football","Y93.00","Y93.01",1
"U50.05","Touch football","Y93.00","Y93.02",2
"U50.08","Other specified football","Y93.00","Y93.00",0
"U50.08","Other specified football","Y93.00","Y93.01",1
"U50.08","Other specified football","Y93.00","Y93.02",2
"U50.09","Football, unspecified","Y93.00","Y93.00",0
"U50.09","Football, unspecified","Y93.00","Y93.01",1
"U50.09","Football, unspecified","Y93.00","Y93.02",2
"U50.1","Basketball","Y93.05","Y93.05",0
"U50.2","Handball, team","Y93.09","Y93.09",0
"U50.30","Netball indoor","Y93.06","Y93.06",0
"U50.39","Netball, other and unspecified","Y93.06","Y93.06",0
"U50.4","Korfball","Y93.09","Y93.09",0
"U50.5","Volleyball","Y93.09","Y93.09",0
"U50.8","Other specified team ball sport","Y93.09","Y93.09",0
"U50.9","Unspecified team ball sport","Y93.09","Y93.09",0
"U51.0","Baseball","Y93.09","Y93.09",0
"U51.1","Cricket","Y93.07","Y93.07",0
"U51.20","Hockey, ice","Y93.03","Y93.03",0
"U51.21","Hockey, street and ball","Y93.03","Y93.03",0
"U51.22","Hockey, field","Y93.03","Y93.03",0
"U51.23","Hockey, floor","Y93.03","Y93.03",0
"U51.28","Other specified hockey","Y93.03","Y93.03",0
"U51.29","Hockey, unspecified","Y93.03","Y93.03",0
"U51.3","Softball","Y93.09","Y93.09",0
"U51.4","T-ball","Y93.09","Y93.09",0
"U51.8","Other specified team bat or stick sport","Y93.09","Y93.09",0
"U51.9","Unspecified team bat or stick sport","Y93.09","Y93.09",0
"U52.0","Synchronised swimming","Y93.09","Y93.09",0
"U52.1","Water polo","Y93.09","Y93.09",0
"U52.8","Other specified team water sport","Y93.09","Y93.09",0
"U52.9","Unspecified team water sport","Y93.09","Y93.09",0
"U53.0","Canoeing","Y93.09","Y93.09",0
"U53.1","Jet skiing","Y93.09","Y93.09",0
"U53.2","Kayaking","Y93.09","Y93.09",0
"U53.3","Power boat racing","Y93.09","Y93.09",0
"U53.4","Rowing and sculling","Y93.09","Y93.09",0
"U53.5","Surf boating","Y93.09","Y93.09",0
"U53.6","Yachting and sailing","Y93.09","Y93.09",0
"U53.7","Surf skiing","Y93.09","Y93.09",0
"U53.8","Other specified boating sport","Y93.09","Y93.09",0
"U53.9","Unspecified boating sport","Y93.09","Y93.09",0
"U54.00","Diving, cliff","Y93.09","Y93.09",0
"U54.01","Diving, springboard","Y93.09","Y93.09",0
"U54.02","Diving, platform","Y93.09","Y93.09",0
"U54.08","Other specified diving","Y93.09","Y93.09",0
"U54.09","Diving, unspecified","Y93.09","Y93.09",0
"U54.10","Rock fishing","Y93.09","Y93.09",0
"U54.18","Other specified fishing","Y93.09","Y93.09",0
"U54.19","Fishing, unspecified","Y93.09","Y93.09",0
"U54.2","Scuba diving","Y93.09","Y93.09",0
"U54.3","Snorkelling","Y93.09","Y93.09",0
"U54.4","Surfing and boogie boarding","Y93.09","Y93.09",0
"U54.50","Swimming, competitive","Y93.09","Y93.09",0
"U54.51","Swimming, recreational","Y93.09","Y93.09",0
"U54.59","Swimming, unspecified","Y93.09","Y93.09",0
"U54.6","Water skiing","Y93.09","Y93.09",0
"U54.7","Wind surfing","Y93.09","Y93.09",0
"U54.8","Other specified individual water sport","Y93.09","Y93.09",0
"U54.9","Unspecified individual water sport","Y93.09","Y93.09",0
"U55.0","Bobsledding","Y93.09","Y93.09",0
"U55.1","Ice skating and ice dancing","Y93.09","Y93.09",0
"U55.20","Skiing, alpine and downhill","Y93.09","Y93.09",0
"U55.21","Skiing, nordic and cross country","Y93.09","Y93.09",0
"U55.22","Skiing, freestyle","Y93.09","Y93.09",0
"U55.23","Skiing, snow ski jumping","Y93.09","Y93.09",0
"U55.28","Other specified skiing","Y93.09","Y93.09",0
"U55.29","Skiing, unspecified","Y93.09","Y93.09",0
"U55.3","Snowmobiling","Y93.09","Y93.09",0
"U55.4","Snow boarding","Y93.09","Y93.09",0
"U55.5","Speed skating","Y93.09","Y93.09",0
"U55.6","Tobogganing","Y93.09","Y93.09",0
"U55.7","Curling","Y93.09","Y93.09",0
"U55.8","Other specified ice or snow sport","Y93.09","Y93.09",0
"U55.9","Unspecified ice or snow sport","Y93.09","Y93.09",0
"U56.00","Aerobics","Y93.09","Y93.09",0
"U56.01","Calisthenics","Y93.09","Y93.09",0
"U56.1","Jogging and running","Y93.09","Y93.09",0
"U56.2","Walking","Y93.09","Y93.09",0
"U56.30","Racing over obstacles and hurdles","Y93.09","Y93.09",0
"U56.31","Track & field sprinting & mid distance","Y93.09","Y93.09",0
"U56.32","Track & field run long distances","Y93.09","Y93.09",0
"U56.33","Track and field high jump","Y93.09","Y93.09",0
"U56.34","Track and field long jump","Y93.09","Y93.09",0
"U56.35","Track and field pole vault","Y93.09","Y93.09",0
"U56.36","Track and field triple jump","Y93.09","Y93.09",0
"U56.37","Track and field throwing events","Y93.09","Y93.09",0
"U56.38","Other specified track and field","Y93.09","Y93.09",0
"U56.39","Track and field unspecified","Y93.09","Y93.09",0
"U56.4","Walking","Y93.09","Y93.09",0
"U56.5","Marathon running","Y93.09","Y93.09",0
"U56.8","Other spec individual athletic act","Y93.09","Y93.09",0
"U56.9","Unspecified individual athletic activity","Y93.09","Y93.09",0
"U57.00","Gymnastics, balance beam","Y93.09","Y93.09",0
"U57.01","Gymnastics, floor","Y93.09","Y93.09",0
"U57.02","Gymnastics, high bar","Y93.09","Y93.09",0
"U57.03","Gymnastics, parallel bars","Y93.09","Y93.09",0
"U57.04","Gymnastics, rings","Y93.09","Y93.09",0
"U57.05","Gymnastics, side horse and pommel horse","Y93.09","Y93.09",0
"U57.06","Gym trampoline & mini-trampoline","Y93.09","Y93.09",0
"U57.07","Gymnastics vault","Y93.09","Y93.09",0
"U57.08","Other specified gymnastics","Y93.09","Y93.09",0
"U57.09","Gymnastics unspecified","Y93.09","Y93.09",0
"U57.8","Other specified acrobatic sport","Y93.09","Y93.09",0
"U57.9","Unspecified acrobatic sport","Y93.09","Y93.09",0
"U58.0","Dancing","Y93.09","Y93.09",0
"U58.8","Other specified aesthetic sport","Y93.09","Y93.09",0
"U58.9","Unspecified aesthetic sport","Y93.09","Y93.09",0
"U59.0","Badminton","Y93.09","Y93.09",0
"U59.1","Racquetball","Y93.09","Y93.09",0
"U59.2","Squash","Y93.04","Y93.04",0
"U59.3","Table tennis and Ping-Pong","Y93.09","Y93.09",0
"U59.4","Tennis","Y93.09","Y93.09",0
"U59.8","Other specified racquet sport","Y93.09","Y93.09",0
"U59.9","Unspecified racquet sport","Y93.09","Y93.09",0
"U60.0","Archery","Y93.09","Y93.09",0
"U60.1","Billiards, pool and snooker","Y93.09","Y93.09",0
"U60.20","Lawn bowling","Y93.09","Y93.09",0
"U60.21","Ten-pin bowling","Y93.09","Y93.09",0
"U60.22","Indoor bowling","Y93.09","Y93.09",0
"U60.29","Bowling, other and unspecified","Y93.09","Y93.09",0
"U60.3","Croquet","Y93.09","Y93.09",0
"U60.4","Darts","Y93.09","Y93.09",0
"U60.5","Golf","Y93.09","Y93.09",0
"U60.6","Firearm shooting","Y93.09","Y93.09",0
"U60.8","Oth spec target & precision sport","Y93.09","Y93.09",0
"U60.9","Unspecified target and precision sports","Y93.09","Y93.09",0
"U61.0","Aikido","Y93.09","Y93.09",0
"U61.1","Boxing","Y93.09","Y93.09",0
"U61.2","Fencing","Y93.09","Y93.09",0
"U61.30","Judo","Y93.09","Y93.09",0
"U61.31","Jujitsu","Y93.09","Y93.09",0
"U61.32","Karate","Y93.09","Y93.09",0
"U61.33","Kendo","Y93.09","Y93.09",0
"U61.34","Kick-boxing","Y93.09","Y93.09",0
"U61.35","Kung fu","Y93.09","Y93.09",0
"U61.36","Tae kwon do","Y93.09","Y93.09",0
"U61.38","Other specified martial arts","Y93.09","Y93.09",0
"U61.39","Martial arts, unspecified","Y93.09","Y93.09",0
"U61.40","Wrestling freestyle","Y93.09","Y93.09",0
"U61.41","Wrestling Greco-Roman","Y93.09","Y93.09",0
"U61.42","Wrestling professional","Y93.09","Y93.09",0
"U61.48","Other specified wrestling","Y93.09","Y93.09",0
"U61.49","Wrestling, unspecified","Y93.09","Y93.09",0
"U61.5","Self defence training","Y93.09","Y93.09",0
"U61.8","Other specified combative sport","Y93.09","Y93.09",0
"U61.9","Unspecified combative sport","Y93.09","Y93.09",0
"U62.0","Power lifting","Y93.09","Y93.09",0
"U62.1","Weight lifting","Y93.09","Y93.09",0
"U62.3","Strength training and body building","Y93.09","Y93.09",0
"U62.4","Wood chopping","Y93.09","Y93.09",0
"U62.5","Wood sawing","Y93.09","Y93.09",0
"U62.8","Other specified power sport","Y93.09","Y93.09",0
"U62.9","Unspecified power sport","Y93.09","Y93.09",0
"U63.01","Dressage","Y93.09","Y93.09",0
"U63.02","Show jumping","Y93.09","Y93.09",0
"U63.03","Steeplechase","Y93.09","Y93.09",0
"U63.08","Other specified equestrian event","Y93.09","Y93.09",0
"U63.09","Equestrian event unspecified","Y93.09","Y93.09",0
"U63.1","Endurance riding","Y93.09","Y93.09",0
"U63.2","Polo and polocrosse","Y93.09","Y93.09",0
"U63.3","Horse racing","Y93.09","Y93.09",0
"U63.4","Rodeo","Y93.09","Y93.09",0
"U63.5","Trail or general horseback riding","Y93.09","Y93.09",0
"U63.6","Trotting and harness","Y93.09","Y93.09",0
"U63.8","Other specified equestrian activity","Y93.09","Y93.09",0
"U63.9","Unspecified equestrian activity","Y93.09","Y93.09",0
"U64.0","Abseiling and rappelling","Y93.09","Y93.09",0
"U64.1","Hiking","Y93.09","Y93.09",0
"U64.2","Mountaineering","Y93.09","Y93.09",0
"U64.3","Orienteering and rogaining","Y93.09","Y93.09",0
"U64.4","River rafting","Y93.09","Y93.09",0
"U64.5","White-water rafting","Y93.09","Y93.09",0
"U64.6","Rock climbing","Y93.09","Y93.09",0
"U64.7","Bungy jumping","Y93.09","Y93.09",0
"U64.8","Other specified adventure sport","Y93.09","Y93.09",0
"U64.9","Unspecified adventure sport","Y93.09","Y93.09",0
"U65.0","Riding an all-terrain vehicle (ATV)","Y93.09","Y93.09",0
"U65.1","Motorcycling","Y93.09","Y93.09",0
"U65.2","Motor car racing","Y93.09","Y93.09",0
"U65.3","Go-carting","Y93.09","Y93.09",0
"U65.8","Other specified motor sport","Y93.09","Y93.09",0
"U65.9","Unspecified motor sport","Y93.09","Y93.09",0
"U66.00","Cycling, BMX","Y93.09","Y93.09",0
"U66.01","Cycling, mountain","Y93.09","Y93.09",0
"U66.02","Cycling road","Y93.09","Y93.09",0
"U66.03","Cycling, track and velodrome","Y93.09","Y93.09",0
"U66.08","Other specified cycling","Y93.09","Y93.09",0
"U66.09","Cycling, unspecified","Y93.09","Y93.09",0
"U66.1","In-line skating and rollerblading","Y93.08","Y93.08",0
"U66.2","Roller skating","Y93.08","Y93.08",0
"U66.3","Skate boarding","Y93.08","Y93.08",0
"U66.40","Scooter riding folding scooter","Y93.09","Y93.09",0
"U66.49","Scooter riding oth non-motored scooter ","Y93.09","Y93.09",0
"U66.8","Oth spec wheeled non-motored sport","Y93.09","Y93.09",0
"U66.9","Unspecified wheeled non-motored sport","Y93.09","Y93.09",0
"U67.0","Biathlon, winter","Y93.09","Y93.09",0
"U67.1","Decathlon","Y93.09","Y93.09",0
"U67.2","Heptathlon","Y93.09","Y93.09",0
"U67.3","Modern Pentathlon","Y93.09","Y93.09",0
"U67.40","Triathlon cycling event","Y93.09","Y93.09",0
"U67.41","Triathlon running event","Y93.09","Y93.09",0
"U67.42","Triathlon swimming event","Y93.09","Y93.09",0
"U67.49","Triathlon unspecified event","Y93.09","Y93.09",0
"U67.8","Other specified multidiscipline sport","Y93.09","Y93.09",0
"U67.9","Unspecified multidiscipline sport","Y93.09","Y93.09",0
"U68.1","Aerobatics","Y93.09","Y93.09",0
"U68.2","Gliding","Y93.09","Y93.09",0
"U68.3","Hang gliding","Y93.09","Y93.09",0
"U68.4","Parachuting and sky diving","Y93.09","Y93.09",0
"U68.5","Paragliding and parasailing","Y93.09","Y93.09",0
"U68.6","Hot air ballooning","Y93.09","Y93.09",0
"U68.8","Other specified aero sport","Y93.09","Y93.09",0
"U68.9","Unspecified aero sport","Y93.09","Y93.09",0
"U69.0","School physical education class","Y93.09","Y93.09",0
"U69.1","School free play","Y93.09","Y93.09",0
"U69.8","Oth spec school-rel recreational act","Y93.09","Y93.09",0
"U69.9","?school-rel recreational act","Y93.09","Y93.09",0
"U70.0","Athletic act inv fitness equipment NEC","Y93.09","Y93.09",0
"U70.8","Oth specified sport & exercise activity","Y93.09","Y93.09",0
"U71","Unspecified sport and exercise activity","Y93.09","Y93.09",0
"U72","Leisure activity NEC","Y93.1","Y93.1",0
"U73.00","Agriculture, forestry and fishing","Y93.2","Y93.2",0
"U73.01","Mining","Y93.2","Y93.2",0
"U73.02","Manufacturing","Y93.2","Y93.2",0
"U73.03","Construction","Y93.2","Y93.2",0
"U73.04","Wholesale and retail trade","Y93.2","Y93.2",0
"U73.05","Transport and storage","Y93.2","Y93.2",0
"U73.06","Government administration and defence ","Y93.2","Y93.2",0
"U73.07","Health services","Y93.2","Y93.2",0
"U73.08","Other specified work for income","Y93.2","Y93.2",0
"U73.09"," While working for income, unspecified","Y93.2","Y93.2",0
"U73.1","While engaged in other types of work","Y93.3","Y93.3",0
"U73.2","While rest sleep eat engaging vtl act","Y93.4","Y93.4",0
"U73.8","Other specified activity","Y93.8","Y93.8",0
"U73.9","Unspecified activity","Y93.9","Y93.9",0
"V20.00","Mtrcyc w ped/animal drvr nontrf msctr","V20.0","V20.0",0
"V20.01","Mtrcyc w ped drvr nontrf mtrcyc onrd","V20.0","V20.0",0
"V20.02","Mtrcyc w ped drvr nontrf mtrcyc offrd","V20.0","V20.0",0
"V20.08","Mtrcyc w ped drvr nontrf oth mtrcyc","V20.0","V20.0",0
"V20.09","Mtrcyc w ped/animal drvr nontrf ?mtrcyc","V20.0","V20.0",0
"V20.10","Mtrcyc rdr w ped/anml pass nontrf msctr","V20.1","V20.1",0
"V20.11","Mtrcyc rdr w ped pass nontrf mtrcyc onrd","V20.1","V20.1",0
"V20.12","Mtrcyc w ped pass nontrf mtrcyc offrd","V20.1","V20.1",0
"V20.18","Mtrcyc w ped/anml pass nontrf oth mtrcyc","V20.1","V20.1",0
"V20.19","Mtrcyc w ped/anml pass nontrf ?mtrcyc","V20.1","V20.1",0
"V20.20","Mtrcyc/ped anml ?mtrcyc rdr nontrf msctr","V20.2","V20.2",0
"V20.21","Mtrcyc/ped ?rdr nontrf mtrcyc onrd","V20.2","V20.2",0
"V20.22","Mtrcyc/ped ?rdr nontrf mtrcyc offrd","V20.2","V20.2",0
"V20.28","Mtrcyc/ped ?mtrcyc rdr nontrf oth mtrcyc","V20.2","V20.2",0
"V20.29","Mtrcyc/ped ?mtrcyc rdr nontrf ?mtrcyc","V20.2","V20.2",0
"V20.30","Mtrcyc rdr w ped/anml board/alight msctr","V20.3","V20.3",0
"V20.31","Mtrcyc rdr/ped board/alight mtrcyc onrd","V20.3","V20.3",0
"V20.32","Mtrcyc rdr/ped board/alight mtrcyc offrd","V20.3","V20.3",0
"V20.38","Mtrcyc rdr w ped board/alight oth mtrcyc","V20.3","V20.3",0
